adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;0;451918;en;Little Woods;3.7;48648.0;/kSnOoOkHt0XUEABUwRcoF72xhMi.png;Buffalo Picture House;US;0;105;Released;6.3;16
False;0;451918;en;Little Woods;3.7;117706.0;;Extra A Productions;;0;105;Released;6.3;16
False;0;451918;en;Little Woods;3.7;111649.0;;Stoneboies Entertainment;US;0;105;Released;6.3;16
False;0;451918;en;Little Woods;3.7;92720.0;;Tango Entertainment;;0;105;Released;6.3;16
False;0;496327;hi;सुई धागा;2.402;1569.0;/lvzN86o3jrP44DIvn4SMBLOl9PF.png;Yash Raj Films;IN;0;150;Released;6.8;32
False;0;550084;en;Reunited at Christmas;3.893;4056.0;;Hallmark Entertainment;US;0;84;Released;5.2;5
False;0;559418;en;Age of Sail;1.515;110944.0;;Chromosphere;;0;12;Released;7.8;7
False;0;559418;en;Age of Sail;1.515;88151.0;;Google Spotlight Stories;;0;12;Released;7.8;7
False;0;557646;en;Above Majestic;3.643;111508.0;;SBA Media;;0;133;Released;7.9;9
False;0;539199;en;The Great Buster: A Celebration;2.755;9122.0;/hwrOt7ZHLrZFEbkIU4ortVhUqXl.png;Cohen Media Group;US;0;102;Released;7.1;8
False;0;546388;en;Any Bullet Will Do;1.618;106273.0;;Papa Octopus Productions;;0;110;Released;5.9;6
False;0;546388;en;Any Bullet Will Do;1.618;108825.0;;Golden Summit Productions;;0;110;Released;5.9;6
